ProductKey;CustomerKey;UnitPrice;OrderQuantity;SalesAmount;SalesOrderNumber;OrderDate;FirstName;LastName;BirthDate;MaritalStatus;Gender;EmailAddress;YearlyIncome;NumberCarsOwned;GeographyKey;City;StateProvinceName;EnglishCountryRegionName;SalesTerritoryKey;EnglishProductName;ProductSubcategoryKey;EnglishProductSubcategoryName;ProductCategoryKey;EnglishProductCategoryName
537;22209;35,00;1;35,00;SO57377;2013-05-03 00:00:00.000;Cedric;Shen;1964-07-11;M;M;cedric24@adventure-works.com;110000,00;4;13;Port Macquarie;New South Wales;Australia;9;HL Mountain Tire;37;Tires and Tubes;4;Accessories
222;22209;34,99;1;34,99;SO57377;2013-05-03 00:00:00.000;Cedric;Shen;1964-07-11;M;M;cedric24@adventure-works.com;110000,00;4;13;Port Macquarie;New South Wales;Australia;9;Sport-100 Helmet, Blue;31;Helmets;4;Accessories
528;22212;4,99;1;4,99;SO57378;2013-05-03 00:00:00.000;Kara;Xu;1964-09-03;M;F;kara5@adventure-works.com;110000,00;4;3;Darlinghurst;New South Wales;Australia;9;Mountain Tire Tube;37;Tires and Tubes;4;Accessories
537;22212;35,00;1;35,00;SO57378;2013-05-03 00:00:00.000;Kara;Xu;1964-09-03;M;F;kara5@adventure-works.com;110000,00;4;3;Darlinghurst;New South Wales;Australia;9;HL Mountain Tire;37;Tires and Tubes;4;Accessories
479;20218;8,99;1;8,99;SO57379;2013-05-03 00:00:00.000;Drew;Xie;1978-08-09;M;M;drew3@adventure-works.com;70000,00;3;22;East Brisbane;Queensland;Australia;9;Road Bottle Cage;28;Bottles and Cages;4;Accessories
477;20218;4,99;1;4,99;SO57379;2013-05-03 00:00:00.000;Drew;Xie;1978-08-09;M;M;drew3@adventure-works.com;70000,00;3;22;East Brisbane;Queensland;Australia;9;Water Bottle - 30 oz.;28;Bottles and Cages;4;Accessories
487;20218;54,99;1;54,99;SO57379;2013-05-03 00:00:00.000;Drew;Xie;1978-08-09;M;M;drew3@adventure-works.com;70000,00;3;22;East Brisbane;Queensland;Australia;9;Hydration Pack - 70 oz.;32;Hydration Packs;4;Accessories
484;20218;7,95;1;7,95;SO57379;2013-05-03 00:00:00.000;Drew;Xie;1978-08-09;M;M;drew3@adventure-works.com;70000,00;3;22;East Brisbane;Queensland;Australia;9;Bike Wash - Dissolver;29;Cleaners;4;Accessories
480;11212;2,29;1;2,29;SO57380;2013-05-03 00:00:00.000;Chloe;Campbell;1955-05-05;M;F;chloe4@adventure-works.com;40000,00;2;53;Metchosin;British Columbia;Canada;6;Patch Kit/8 Patches;37;Tires and Tubes;4;Accessories
225;28615;8,99;1;8,99;SO57381;2013-05-03 00:00:00.000;Jonathan;Flores;1973-12-05;M;M;jonathan12@adventure-works.com;20000,00;2;543;Lebanon;Oregon;United States;1;AWC Logo Cap;19;Caps;3;Clothing
483;13099;120,00;1;120,00;SO57382;2013-05-03 00:00:00.000;Jay;Romero;1963-02-01;M;M;jay38@adventure-works.com;70000,00;0;448;Campbellsville;Kentucky;United States;5;Hitch Rack - 4-Bike;26;Bike Racks;4;Accessories
529;11172;3,99;1;3,99;SO57383;2013-05-03 00:00:00.000;Gabrielle;Adams;1973-05-20;M;F;gabrielle58@adventure-works.com;100000,00;2;626;Lynnwood;Washington;United States;1;Road Tire Tube;37;Tires and Tubes;4;Accessories
217;11172;34,99;1;34,99;SO57383;2013-05-03 00:00:00.000;Gabrielle;Adams;1973-05-20;M;F;gabrielle58@adventure-works.com;100000,00;2;626;Lynnwood;Washington;United States;1;Sport-100 Helmet, Black;31;Helmets;4;Accessories
539;29129;24,99;1;24,99;SO57384;2013-05-03 00:00:00.000;Timothy;Watson;1971-08-29;M;M;timothy2@adventure-works.com;130000,00;4;361;San Gabriel;California;United States;4;ML Road Tire;37;Tires and Tubes;4;Accessories
530;27233;4,99;1;4,99;SO57385;2013-05-03 00:00:00.000;Seth;Ward;1965-04-08;S;M;seth77@adventure-works.com;40000,00;1;372;Spring Valley;California;United States;4;Touring Tire Tube;37;Tires and Tubes;4;Accessories
541;27233;28,99;1;28,99;SO57385;2013-05-03 00:00:00.000;Seth;Ward;1965-04-08;S;M;seth77@adventure-works.com;40000,00;1;372;Spring Valley;California;United States;4;Touring Tire;37;Tires and Tubes;4;Accessories
467;27233;24,49;1;24,49;SO57385;2013-05-03 00:00:00.000;Seth;Ward;1965-04-08;S;M;seth77@adventure-works.com;40000,00;1;372;Spring Valley;California;United States;4;Half-Finger Gloves, L;20;Gloves;3;Clothing
529;24740;3,99;1;3,99;SO57386;2013-05-03 00:00:00.000;Shelby;Cooper;1961-01-10;S;F;shelby9@adventure-works.com;20000,00;2;609;Bellingham;Washington;United States;1;Road Tire Tube;37;Tires and Tubes;4;Accessories
540;24740;32,60;1;32,60;SO57386;2013-05-03 00:00:00.000;Shelby;Cooper;1961-01-10;S;F;shelby9@adventure-works.com;20000,00;2;609;Bellingham;Washington;United States;1;HL Road Tire;37;Tires and Tubes;4;Accessories
217;24740;34,99;1;34,99;SO57386;2013-05-03 00:00:00.000;Shelby;Cooper;1961-01-10;S;F;shelby9@adventure-works.com;20000,00;2;609;Bellingham;Washington;United States;1;Sport-100 Helmet, Black;31;Helmets;4;Accessories
465;24740;24,49;1;24,49;SO57386;2013-05-03 00:00:00.000;Shelby;Cooper;1961-01-10;S;F;shelby9@adventure-works.com;20000,00;2;609;Bellingham;Washington;United States;1;Half-Finger Gloves, M;20;Gloves;3;Clothing
529;13941;3,99;1;3,99;SO57387;2013-05-03 00:00:00.000;Brittany;Hayes;1977-05-24;M;F;brittany21@adventure-works.com;60000,00;1;60;Port Hammond;British Columbia;Canada;6;Road Tire Tube;37;Tires and Tubes;4;Accessories
540;13941;32,60;1;32,60;SO57387;2013-05-03 00:00:00.000;Brittany;Hayes;1977-05-24;M;F;brittany21@adventure-works.com;60000,00;1;60;Port Hammond;British Columbia;Canada;6;HL Road Tire;37;Tires and Tubes;4;Accessories
480;13941;2,29;1;2,29;SO57387;2013-05-03 00:00:00.000;Brittany;Hayes;1977-05-24;M;F;brittany21@adventure-works.com;60000,00;1;60;Port Hammond;British Columbia;Canada;6;Patch Kit/8 Patches;37;Tires and Tubes;4;Accessories
529;24350;3,99;1;3,99;SO57388;2013-05-03 00:00:00.000;Eduardo;Simmons;1932-12-11;S;M;eduardo59@adventure-works.com;40000,00;1;322;Fremont;California;United States;4;Road Tire Tube;37;Tires and Tubes;4;Accessories
540;24350;32,60;1;32,60;SO57388;2013-05-03 00:00:00.000;Eduardo;Simmons;1932-12-11;S;M;eduardo59@adventure-works.com;40000,00;1;322;Fremont;California;United States;4;HL Road Tire;37;Tires and Tubes;4;Accessories
217;24350;34,99;1;34,99;SO57388;2013-05-03 00:00:00.000;Eduardo;Simmons;1932-12-11;S;M;eduardo59@adventure-works.com;40000,00;1;322;Fremont;California;United States;4;Sport-100 Helmet, Black;31;Helmets;4;Accessories
540;24617;32,60;1;32,60;SO57389;2013-05-03 00:00:00.000;Kelsey;She;1954-04-16;M;F;kelsey0@adventure-works.com;30000,00;2;612;Burien;Washington;United States;1;HL Road Tire;37;Tires and Tubes;4;Accessories
480;24617;2,29;1;2,29;SO57389;2013-05-03 00:00:00.000;Kelsey;She;1954-04-16;M;F;kelsey0@adventure-works.com;30000,00;2;612;Burien;Washington;United States;1;Patch Kit/8 Patches;37;Tires and Tubes;4;Accessories
536;22096;29,99;1;29,99;SO57390;2013-05-03 00:00:00.000;Bryce;Cooper;1959-07-22;S;M;bryce7@adventure-works.com;70000,00;2;609;Bellingham;Washington;United States;1;ML Mountain Tire;37;Tires and Tubes;4;Accessories
528;22096;4,99;1;4,99;SO57390;2013-05-03 00:00:00.000;Bryce;Cooper;1959-07-22;S;M;bryce7@adventure-works.com;70000,00;2;609;Bellingham;Washington;United States;1;Mountain Tire Tube;37;Tires and Tubes;4;Accessories
214;22096;34,99;1;34,99;SO57390;2013-05-03 00:00:00.000;Bryce;Cooper;1959-07-22;S;M;bryce7@adventure-works.com;70000,00;2;609;Bellingham;Washington;United States;1;Sport-100 Helmet, Red;31;Helmets;4;Accessories
472;22096;63,50;1;63,50;SO57390;2013-05-03 00:00:00.000;Bryce;Cooper;1959-07-22;S;M;bryce7@adventure-works.com;70000,00;2;609;Bellingham;Washington;United States;1;Classic Vest, M;25;Vests;3;Clothing
477;22024;4,99;1;4,99;SO57391;2013-05-03 00:00:00.000;Samuel;Chen;1982-08-11;S;M;samuel24@adventure-works.com;40000,00;2;310;Colma;California;United States;4;Water Bottle - 30 oz.;28;Bottles and Cages;4;Accessories
478;22024;9,99;1;9,99;SO57391;2013-05-03 00:00:00.000;Samuel;Chen;1982-08-11;S;M;samuel24@adventure-works.com;40000,00;2;310;Colma;California;United States;4;Mountain Bottle Cage;28;Bottles and Cages;4;Accessories
225;22024;8,99;1;8,99;SO57391;2013-05-03 00:00:00.000;Samuel;Chen;1982-08-11;S;M;samuel24@adventure-works.com;40000,00;2;310;Colma;California;United States;4;AWC Logo Cap;19;Caps;3;Clothing
478;11868;9,99;1;9,99;SO57392;2013-05-03 00:00:00.000;Jessica;Peterson;1973-01-31;S;F;jessica17@adventure-works.com;70000,00;1;68;Vancouver;British Columbia;Canada;6;Mountain Bottle Cage;28;Bottles and Cages;4;Accessories
477;11868;4,99;1;4,99;SO57392;2013-05-03 00:00:00.000;Jessica;Peterson;1973-01-31;S;F;jessica17@adventure-works.com;70000,00;1;68;Vancouver;British Columbia;Canada;6;Water Bottle - 30 oz.;28;Bottles and Cages;4;Accessories
476;20358;69,99;1;69,99;SO57393;2013-05-03 00:00:00.000;Brian;Murphy;1946-09-10;M;M;brian26@adventure-works.com;50000,00;2;644;Walla Walla;Washington;United States;1;Women's Mountain Shorts, L;22;Shorts;3;Clothing
488;20358;53,99;1;53,99;SO57393;2013-05-03 00:00:00.000;Brian;Murphy;1946-09-10;M;M;brian26@adventure-works.com;50000,00;2;644;Walla Walla;Washington;United States;1;Short-Sleeve Classic Jersey, S;21;Jerseys;3;Clothing
477;27049;4,99;1;4,99;SO57394;2013-05-03 00:00:00.000;Faith;Sanchez;1969-03-01;M;F;faith34@adventure-works.com;40000,00;1;43;Burnaby;British Columbia;Canada;6;Water Bottle - 30 oz.;28;Bottles and Cages;4;Accessories
475;19136;69,99;1;69,99;SO57395;2013-05-03 00:00:00.000;Richard;Cook;1971-09-30;M;M;richard94@adventure-works.com;60000,00;0;616;Everett;Washington;United States;1;Women's Mountain Shorts, M;22;Shorts;3;Clothing
481;19136;8,99;1;8,99;SO57395;2013-05-03 00:00:00.000;Richard;Cook;1971-09-30;M;M;richard94@adventure-works.com;60000,00;0;616;Everett;Washington;United States;1;Racing Socks, M;23;Socks;3;Clothing
477;17418;4,99;1;4,99;SO57396;2013-05-03 00:00:00.000;Victoria;Ramirez;1979-08-09;M;F;victoria43@adventure-works.com;110000,00;4;302;Burlingame;California;United States;4;Water Bottle - 30 oz.;28;Bottles and Cages;4;Accessories
217;17418;34,99;1;34,99;SO57396;2013-05-03 00:00:00.000;Victoria;Ramirez;1979-08-09;M;F;victoria43@adventure-works.com;110000,00;4;302;Burlingame;California;United States;4;Sport-100 Helmet, Black;31;Helmets;4;Accessories
528;22359;4,99;1;4,99;SO57397;2013-05-03 00:00:00.000;Ethan;Lee;1969-10-22;S;M;ethan50@adventure-works.com;40000,00;1;68;Vancouver;British Columbia;Canada;6;Mountain Tire Tube;37;Tires and Tubes;4;Accessories
480;22359;2,29;1;2,29;SO57397;2013-05-03 00:00:00.000;Ethan;Lee;1969-10-22;S;M;ethan50@adventure-works.com;40000,00;1;68;Vancouver;British Columbia;Canada;6;Patch Kit/8 Patches;37;Tires and Tubes;4;Accessories
477;17015;4,99;1;4,99;SO57398;2013-05-03 00:00:00.000;Kelly;Patterson;1967-11-02;S;F;kelly15@adventure-works.com;70000,00;1;642;Tacoma;Washington;United States;1;Water Bottle - 30 oz.;28;Bottles and Cages;4;Accessories
528;15013;4,99;1;4,99;SO57399;2013-05-03 00:00:00.000;Julia;Campbell;1982-05-13;S;F;julia6@adventure-works.com;60000,00;2;329;Imperial Beach;California;United States;4;Mountain Tire Tube;37;Tires and Tubes;4;Accessories
485;15013;21,98;1;21,98;SO57399;2013-05-03 00:00:00.000;Julia;Campbell;1982-05-13;S;F;julia6@adventure-works.com;60000,00;2;329;Imperial Beach;California;United States;4;Fender Set - Mountain;30;Fenders;4;Accessories
528;19928;4,99;1;4,99;SO57400;2013-05-03 00:00:00.000;Jaime;Sanz;1965-05-31;M;F;jaime22@adventure-works.com;170000,00;4;273;Watford;England;United Kingdom;10;Mountain Tire Tube;37;Tires and Tubes;4;Accessories
528;19071;4,99;1;4,99;SO57401;2013-05-03 00:00:00.000;Joe;Jimenez;1955-10-13;M;M;joe29@adventure-works.com;130000,00;3;245;London;England;United Kingdom;10;Mountain Tire Tube;37;Tires and Tubes;4;Accessories
485;19071;21,98;1;21,98;SO57401;2013-05-03 00:00:00.000;Joe;Jimenez;1955-10-13;M;M;joe29@adventure-works.com;130000,00;3;245;London;England;United Kingdom;10;Fender Set - Mountain;30;Fenders;4;Accessories
222;19071;34,99;1;34,99;SO57401;2013-05-03 00:00:00.000;Joe;Jimenez;1955-10-13;M;M;joe29@adventure-works.com;130000,00;3;245;London;England;United Kingdom;10;Sport-100 Helmet, Blue;31;Helmets;4;Accessories
491;19071;53,99;1;53,99;SO57401;2013-05-03 00:00:00.000;Joe;Jimenez;1955-10-13;M;M;joe29@adventure-works.com;130000,00;3;245;London;England;United Kingdom;10;Short-Sleeve Classic Jersey, XL;21;Jerseys;3;Clothing
529;23953;3,99;1;3,99;SO57402;2013-05-03 00:00:00.000;Shane;Mehta;1982-05-09;S;M;shane17@adventure-works.com;20000,00;1;152;Berlin;Nordrhein-Westfalen;Germany;8;Road Tire Tube;37;Tires and Tubes;4;Accessories
530;27163;4,99;1;4,99;SO57403;2013-05-03 00:00:00.000;Wayne;Luo;1983-05-16;S;M;wayne7@adventure-works.com;10000,00;2;197;Paris;Seine (Paris);France;7;Touring Tire Tube;37;Tires and Tubes;4;Accessories
480;27163;2,29;1;2,29;SO57403;2013-05-03 00:00:00.000;Wayne;Luo;1983-05-16;S;M;wayne7@adventure-works.com;10000,00;2;197;Paris;Seine (Paris);France;7;Patch Kit/8 Patches;37;Tires and Tubes;4;Accessories
537;11792;35,00;1;35,00;SO57404;2013-05-03 00:00:00.000;Alexia;Perry;1974-11-24;M;F;alexia7@adventure-works.com;40000,00;1;310;Colma;California;United States;4;HL Mountain Tire;37;Tires and Tubes;4;Accessories
528;13231;4,99;1;4,99;SO57405;2013-05-03 00:00:00.000;Alexia;Ross;1954-04-10;M;F;alexia4@adventure-works.com;40000,00;2;52;Langley;British Columbia;Canada;6;Mountain Tire Tube;37;Tires and Tubes;4;Accessories
537;13231;35,00;1;35,00;SO57405;2013-05-03 00:00:00.000;Alexia;Ross;1954-04-10;M;F;alexia4@adventure-works.com;40000,00;2;52;Langley;British Columbia;Canada;6;HL Mountain Tire;37;Tires and Tubes;4;Accessories
222;13231;34,99;1;34,99;SO57405;2013-05-03 00:00:00.000;Alexia;Ross;1954-04-10;M;F;alexia4@adventure-works.com;40000,00;2;52;Langley;British Columbia;Canada;6;Sport-100 Helmet, Blue;31;Helmets;4;Accessories
528;11504;4,99;1;4,99;SO57406;2013-05-03 00:00:00.000;Jordan;Baker;1936-10-17;M;F;jordan45@adventure-works.com;40000,00;1;315;Downey;California;United States;4;Mountain Tire Tube;37;Tires and Tubes;4;Accessories
537;11504;35,00;1;35,00;SO57406;2013-05-03 00:00:00.000;Jordan;Baker;1936-10-17;M;F;jordan45@adventure-works.com;40000,00;1;315;Downey;California;United States;4;HL Mountain Tire;37;Tires and Tubes;4;Accessories
480;11504;2,29;1;2,29;SO57406;2013-05-03 00:00:00.000;Jordan;Baker;1936-10-17;M;F;jordan45@adventure-works.com;40000,00;1;315;Downey;California;United States;4;Patch Kit/8 Patches;37;Tires and Tubes;4;Accessories
485;14076;21,98;1;21,98;SO57407;2013-05-03 00:00:00.000;Justin;Ross;1981-08-26;M;M;justin0@adventure-works.com;30000,00;2;536;Beaverton;Oregon;United States;1;Fender Set - Mountain;30;Fenders;4;Accessories
234;14076;49,99;1;49,99;SO57407;2013-05-03 00:00:00.000;Justin;Ross;1981-08-26;M;M;justin0@adventure-works.com;30000,00;2;536;Beaverton;Oregon;United States;1;Long-Sleeve Logo Jersey, L;21;Jerseys;3;Clothing
537;13303;35,00;1;35,00;SO57408;2013-05-03 00:00:00.000;Jonathan;Martinez;1966-09-30;M;M;jonathan71@adventure-works.com;70000,00;0;59;Oak Bay;British Columbia;Canada;6;HL Mountain Tire;37;Tires and Tubes;4;Accessories
528;13303;4,99;1;4,99;SO57408;2013-05-03 00:00:00.000;Jonathan;Martinez;1966-09-30;M;M;jonathan71@adventure-works.com;70000,00;0;59;Oak Bay;British Columbia;Canada;6;Mountain Tire Tube;37;Tires and Tubes;4;Accessories
480;13303;2,29;1;2,29;SO57408;2013-05-03 00:00:00.000;Jonathan;Martinez;1966-09-30;M;M;jonathan71@adventure-works.com;70000,00;0;59;Oak Bay;British Columbia;Canada;6;Patch Kit/8 Patches;37;Tires and Tubes;4;Accessories
485;17481;21,98;1;21,98;SO57409;2013-05-03 00:00:00.000;Emma;Watson;1983-05-06;S;F;emma45@adventure-works.com;40000,00;2;51;Langford;British Columbia;Canada;6;Fender Set - Mountain;30;Fenders;4;Accessories
222;17481;34,99;1;34,99;SO57409;2013-05-03 00:00:00.000;Emma;Watson;1983-05-06;S;F;emma45@adventure-works.com;40000,00;2;51;Langford;British Columbia;Canada;6;Sport-100 Helmet, Blue;31;Helmets;4;Accessories
357;13280;2319,99;1;2319,99;SO57410;2013-05-03 00:00:00.000;Bailey;Adams;1981-02-12;M;F;bailey35@adventure-works.com;90000,00;3;623;Kirkland;Washington;United States;1;Mountain-200 Silver, 46;1;Mountain Bikes;1;Bikes
485;13280;21,98;1;21,98;SO57410;2013-05-03 00:00:00.000;Bailey;Adams;1981-02-12;M;F;bailey35@adventure-works.com;90000,00;3;623;Kirkland;Washington;United States;1;Fender Set - Mountain;30;Fenders;4;Accessories
214;13280;34,99;1;34,99;SO57410;2013-05-03 00:00:00.000;Bailey;Adams;1981-02-12;M;F;bailey35@adventure-works.com;90000,00;3;623;Kirkland;Washington;United States;1;Sport-100 Helmet, Red;31;Helmets;4;Accessories
361;12447;2294,99;1;2294,99;SO57411;2013-05-03 00:00:00.000;Carson;Hayes;1963-04-23;M;M;carson22@adventure-works.com;40000,00;1;60;Port Hammond;British Columbia;Canada;6;Mountain-200 Black, 42;1;Mountain Bikes;1;Bikes
485;12447;21,98;1;21,98;SO57411;2013-05-03 00:00:00.000;Carson;Hayes;1963-04-23;M;M;carson22@adventure-works.com;40000,00;1;60;Port Hammond;British Columbia;Canada;6;Fender Set - Mountain;30;Fenders;4;Accessories
478;12447;9,99;1;9,99;SO57411;2013-05-03 00:00:00.000;Carson;Hayes;1963-04-23;M;M;carson22@adventure-works.com;40000,00;1;60;Port Hammond;British Columbia;Canada;6;Mountain Bottle Cage;28;Bottles and Cages;4;Accessories
477;12447;4,99;1;4,99;SO57411;2013-05-03 00:00:00.000;Carson;Hayes;1963-04-23;M;M;carson22@adventure-works.com;40000,00;1;60;Port Hammond;British Columbia;Canada;6;Water Bottle - 30 oz.;28;Bottles and Cages;4;Accessories
355;13367;2319,99;1;2319,99;SO57412;2013-05-03 00:00:00.000;Savannah;Edwards;1952-10-11;M;F;savannah22@adventure-works.com;70000,00;1;626;Lynnwood;Washington;United States;1;Mountain-200 Silver, 42;1;Mountain Bikes;1;Bikes
478;13367;9,99;1;9,99;SO57412;2013-05-03 00:00:00.000;Savannah;Edwards;1952-10-11;M;F;savannah22@adventure-works.com;70000,00;1;626;Lynnwood;Washington;United States;1;Mountain Bottle Cage;28;Bottles and Cages;4;Accessories
477;13367;4,99;1;4,99;SO57412;2013-05-03 00:00:00.000;Savannah;Edwards;1952-10-11;M;F;savannah22@adventure-works.com;70000,00;1;626;Lynnwood;Washington;United States;1;Water Bottle - 30 oz.;28;Bottles and Cages;4;Accessories
567;14928;742,35;1;742,35;SO57413;2013-05-03 00:00:00.000;Roy;Patel;1973-09-18;M;M;roy3@adventure-works.com;30000,00;0;251;London;England;United Kingdom;10;Touring-3000 Blue, 62;3;Touring Bikes;1;Bikes
225;14928;8,99;1;8,99;SO57413;2013-05-03 00:00:00.000;Roy;Patel;1973-09-18;M;M;roy3@adventure-works.com;30000,00;0;251;London;England;United Kingdom;10;AWC Logo Cap;19;Caps;3;Clothing
577;11432;1214,85;1;1214,85;SO57414;2013-05-03 00:00:00.000;Dominique;Prasad;1957-03-10;M;F;dominique7@adventure-works.com;80000,00;2;206;Roissy en Brie;Seine et Marne;France;7;Touring-2000 Blue, 46;3;Touring Bikes;1;Bikes
530;11432;4,99;1;4,99;SO57414;2013-05-03 00:00:00.000;Dominique;Prasad;1957-03-10;M;F;dominique7@adventure-works.com;80000,00;2;206;Roissy en Brie;Seine et Marne;France;7;Touring Tire Tube;37;Tires and Tubes;4;Accessories
541;11432;28,99;1;28,99;SO57414;2013-05-03 00:00:00.000;Dominique;Prasad;1957-03-10;M;F;dominique7@adventure-works.com;80000,00;2;206;Roissy en Brie;Seine et Marne;France;7;Touring Tire;37;Tires and Tubes;4;Accessories
222;11432;34,99;1;34,99;SO57414;2013-05-03 00:00:00.000;Dominique;Prasad;1957-03-10;M;F;dominique7@adventure-works.com;80000,00;2;206;Roissy en Brie;Seine et Marne;France;7;Sport-100 Helmet, Blue;31;Helmets;4;Accessories
580;14134;1700,99;1;1700,99;SO57415;2013-05-03 00:00:00.000;Cassandra;Fernandez;1982-12-11;S;F;cassandra17@adventure-works.com;20000,00;0;28;Cloverdale;South Australia;Australia;9;Road-350-W Yellow, 40;2;Road Bikes;1;Bikes
217;14134;34,99;1;34,99;SO57415;2013-05-03 00:00:00.000;Cassandra;Fernandez;1982-12-11;S;F;cassandra17@adventure-works.com;20000,00;0;28;Cloverdale;South Australia;Australia;9;Sport-100 Helmet, Black;31;Helmets;4;Accessories
228;14134;49,99;1;49,99;SO57415;2013-05-03 00:00:00.000;Cassandra;Fernandez;1982-12-11;S;F;cassandra17@adventure-works.com;20000,00;0;28;Cloverdale;South Australia;Australia;9;Long-Sleeve Logo Jersey, S;21;Jerseys;3;Clothing
604;28308;539,99;1;539,99;SO57416;2013-05-03 00:00:00.000;Hector;Serrano;1974-10-03;S;M;hector14@adventure-works.com;60000,00;2;21;Caloundra;Queensland;Australia;9;Road-750 Black, 44;2;Road Bikes;1;Bikes
477;28308;4,99;1;4,99;SO57416;2013-05-03 00:00:00.000;Hector;Serrano;1974-10-03;S;M;hector14@adventure-works.com;60000,00;2;21;Caloundra;Queensland;Australia;9;Water Bottle - 30 oz.;28;Bottles and Cages;4;Accessories
479;28308;8,99;1;8,99;SO57416;2013-05-03 00:00:00.000;Hector;Serrano;1974-10-03;S;M;hector14@adventure-works.com;60000,00;2;21;Caloundra;Queensland;Australia;9;Road Bottle Cage;28;Bottles and Cages;4;Accessories
214;28308;34,99;1;34,99;SO57416;2013-05-03 00:00:00.000;Hector;Serrano;1974-10-03;S;M;hector14@adventure-works.com;60000,00;2;21;Caloundra;Queensland;Australia;9;Sport-100 Helmet, Red;31;Helmets;4;Accessories
605;22170;539,99;1;539,99;SO57417;2013-05-03 00:00:00.000;Cynthia;Martinez;1956-03-17;M;F;cynthia23@adventure-works.com;30000,00;2;40;Warrnambool;Victoria;Australia;9;Road-750 Black, 48;2;Road Bikes;1;Bikes
538;22170;21,49;1;21,49;SO57417;2013-05-03 00:00:00.000;Cynthia;Martinez;1956-03-17;M;F;cynthia23@adventure-works.com;30000,00;2;40;Warrnambool;Victoria;Australia;9;LL Road Tire;37;Tires and Tubes;4;Accessories
480;22170;2,29;1;2,29;SO57417;2013-05-03 00:00:00.000;Cynthia;Martinez;1956-03-17;M;F;cynthia23@adventure-works.com;30000,00;2;40;Warrnambool;Victoria;Australia;9;Patch Kit/8 Patches;37;Tires and Tubes;4;Accessories
573;11000;2384,07;1;2384,07;SO57418;2013-05-03 00:00:00.000;Jon;Yang;1971-10-06;M;M;jon24@adventure-works.com;90000,00;0;26;Rockhampton;Queensland;Australia;9;Touring-1000 Blue, 46;3;Touring Bikes;1;Bikes
